smiles,solub
CCCN1CCC(CC1)N(CCc2ccccc2)Cc3ccccc3,1.0
Cc1ccc(cc1)S(=O)(=O)Nc2ccccc2F,1.0
Cc1nc(sc1COc2ccc(SCC(=O)O)cc2)c3ccc(c(F)c3)C(F)(F)F,1.0
CCc1cccc(CC)c1N2C(=C(C=C(C2=O)c3nc(cs3)c4ccc(Cl)cc4)C(=O)NC)CC5CCNCC5,1.0
CN(C(=O)C1CCCCC1)c2ccc3c(c2)nc(NC(=O)c4ccc(s4)c5cn[nH]c5)n3CC(C)(C)O,0.0
CCN1C(=O)c2ccccc2S(=O)c3ccc(cc13)C(=O)N[C@H](C)c4ccc5ccccc5c4,0.0
Cc1ccc(cc1)C(NS(=O)(=O)c2ccc3NC(=O)C=Cc3c2)C(=O)N(Cc4occc4)Cc5cccs5,0.0
CC(=O)N1CCc2c(C1)sc3N(Cc4ccncc4)C(=O)N(C(=O)c23)c5ccccc5,1.0
Cc1cc(C)nc(NC(=S)N2CCN(Cc3ccc(C)c(c3)C(F)(F)F)CC2)c1,0.0
COc1ccc(CC(=O)Nc2nc(c(C)s2)c3ccc4N(C(C)Cc4c3)C(=O)c5ccccc5C)cc1,0.0
Oc1c(Cl)cc(cc1Cl)c2cnn(CC3CCCCC3)c2,0.0
Oc1cc(Br)ccc1CNc2ccc(cc2)S(=O)(=O)Nc3ccc(cc3)c4ccccc4,0.0
COc1ccc(NC(=O)c2[nH]c(C)c(C(=O)C)c2C)cc1S(=O)(=O)N3CCCCCC3,0.0
Brc1cccc(c1)N2C(=O)C=CC2=O,1.0
Cc1cc(C)c([nH]1)C(=O)Nc2cccc(c2)S(=O)(=O)N3CCCCCC3,0.0
COc1ccc(CN2CCC(CC2)N(CCc3ccccc3)Cc4ccccc4)cc1,0.0
C[C@@H]1C[C@H](C)CN(CCNC(=O)C2CCN(Cc3nc(oc3C)c4ccccc4C)CC2)C1,1.0
Cc1cc(OCCCc2c([nH]c3c(cccc23)c4cnc(cc4C)S(=O)(=O)C)C(=O)NS(=O)(=O)c5ccccc5)cc(C)c1Cl,0.0
Fc1ccc(C(=O)Nc2cccc(c2)c3cccs3)c(Cl)c1,0.0
Oc1ccc(Nc2cc(Nc3cc(Cl)c(O)c(Cl)c3)ncn2)cc1,1.0
CC1CCC2=C(C1)N(C)c3ccccc3C2=N,1.0
CCc1cccc(CC)c1N2C(=C(C=C(C2=O)c3nc(cs3)c4ccc(Cl)cc4)C(=O)N5CCNC(CO)C5)C,0.0
Fc1ccc(CN2CCC(=CC2)C(=O)Nc3cccc(c3)C(F)(F)F)cc1,1.0
Clc1cccc(CN2C(=O)N(C(=O)c3c4CCN(Cc4sc23)C(=O)c5cccnc5)c6ccccc6)c1,0.0
CN(Cc1ccc(F)cc1)C(=O)CNC(=O)c2cc(F)ccc2OCC(=O)Nc3ccc(Br)cc3,0.0
CN(C)S(=O)(=O)c1ccc(CNc2ccccc2N3CCCCC3)cc1,0.0
Cc1onc(C)c1C(=O)N2CCC3(CCCN(C3)C(c4ccccc4)c5ccc(Cl)cc5)CC2,0.0
Cc1cc(OCCCc2c3C(=O)N(CCCn3c4c(c(Cl)ccc24)c5c(C)nn(C)c5C)c6cc(F)cc(c6)C(=O)O)cc(C)c1Cl,0.0
CC1=C(C(N=C(Nc2oc3ccccc3n2)N1)c4ccccc4Cl)C(=O)Nc5ccccc5F,0.0
N=C1N(C=Nc2c1c3CCCCc3n2CCc4ccccc4)C5CCOCC5,1.0
CC1=C(C(N=C(Nc2oc3ccccc3n2)N1)c4ccccc4Cl)C(=O)Nc5ccc(cc5)C(=O)O,0.0
Cc1ccc(cc1)n2c(C)nc3c(Nc4cc(Cl)c(O)c(Cl)c4)ncnc23,0.0
OC(CN1CCCCC1)Cn2c3ccc(Cl)cc3c4cc(Cl)ccc24,1.0
COc1ccc2c(N3CCC(C)(CC3)C#N)c(cnc2c1)C(=O)N4CCN(CC4)S(=O)(=O)C,1.0
CN(Cc1ccccc1)C(=O)CNC(=O)c2cc(F)ccc2OCC(=O)Nc3ccc(I)cc3,0.0
CC1CN(Cc2cccc(c2)C(=O)O)C(=O)c3c(CCCOc4cc(C)c(Cl)c(C)c4)c5ccc(Cl)c(c6c(C)nn(C)c6C)c5n13,0.0
O=S(=O)(Nc1nccs1)c2ccc(Nc3nc(cs3)c4ccc(cc4)c5ccccc5)cc2,0.0
COc1cc(CN2N=Cc3c(C2=O)n(C)c4cc(sc34)S(=O)C)ccc1F,0.0
CC(C)(C)OC(=O)c1csc(n1)n2nc(c3ccc(F)c(F)c3)c(c2O)c4ccccc4,1.0
CN(C(=O)CSC1=NC2=C(CCCC2)C(=O)N1)c3ccccc3,1.0
CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCC(=O)NCC(O)c1ccccc1,1.0
CC(C)C1=C(C(N=C(Nc2oc3ccccc3n2)N1)c4ccccc4Cl)C(=O)Nc5nncs5,0.0
CCCCN(CCCNC(=O)C1CCN(CC1)C(=O)c2ccc3CC(=O)Nc3c2)Cc4ccccc4,1.0
COCc1nn(C)c(C)c1c2cccc3c(CCCOc4cc(C)c(Cl)c(C)c4)c([nH]c23)C(=O)O,1.0
COc1ccnc(NC(=S)N2CCN(CC2)c3ccc(Cl)c(Cl)c3)c1,0.0
CN1C=CC(=Nc2ccc(NC(=O)c3ccc(cc3)\N=C/4\C=CN(C)c5ccc(cc45)[N+](=O)[O-])cc2)C=C1,0.0
COc1cccc(OC(=O)N2C(=O)Oc3cc(ccc23)C(=O)C)c1,1.0
Cc1cc(SCc2sc(nc2C)c3ccc(c(F)c3)C(F)(F)F)ccc1OCC(=O)O,1.0
O=C(Cc1ccccc1)Nc2ccc(cc2)S(=O)(=O)Nc3nccs3,1.0
O=C([C@H](NS(=O)(=O)c1ccc2ncccc2c1)c3ccccc3)N(Cc4occc4)Cc5cccs5,0.0
COCC(=O)N1CCN(Cc2nc3N(C)C(=O)N(C)C(=O)c3n2Cc4cccc(C)c4)CC1,0.0
COC1=CC(=O)N2CCN(CCC2=C1C(=O)NCc3ccc(OC)cc3)C(=O)c4ccc(C)cc4C,1.0
CCc1cccc(CC)c1N2C(=O)C(=CC(=C2C(C)C)C(=O)N3CCN[C@H](CO)C3)c4nc(cs4)c5ccc(Cl)cc5,0.0
Cc1cc(OCCCc2c([nH]c3c(cccc23)c4c(C)nn(C)c4C)C(=O)NS(=O)(=O)c5cccc(c5)C(=O)Nc6ccc(cc6)[N+](=O)[O-])cc(C)c1Cl,0.0
Oc1cccc(Nc2cc(Nc3cc(Cl)c(O)c(Cl)c3)ncn2)c1,1.0
Fc1cccc(c1)C(=O)NC2=Nc3sccc3C(=O)S2,0.0
Fc1ccc(C(=O)NC2=Nc3sccc3C(=O)S2)c(F)c1,0.0
Cc1oc(cc1)c2csc(NS(=O)(=O)c3cccc(F)c3)n2,1.0
Cc1cc(OCCCc2c([nH]c3c(cccc23)c4c(C)nn(C)c4C)C(=O)NS(=O)(=O)c5oc(cc5)C(=O)NCc6cccc(Cl)c6)cc(C)c1Cl,0.0
CN1C(=O)N(C)c2nc(OC3CCN(CC3)C(=O)C4CC4)n(CCc5ccccc5)c2C1=O,1.0
CCc1cccc(CC)c1N2C(=O)C(=CC(=C2C3CC3)C(=O)N4CCNCC4)c5nc(cs5)c6ccc(Cl)cc6,0.0
CCCCN(CCCNC(=O)C1CCN(CC1)C(=O)c2csc3ccccc23)Cc4ccccc4,1.0
COC(=O)CN1CCc2c(C1)sc3N(Cc4cccc(c4)C(F)(F)F)C(=O)N(C(=O)c23)c5ccccc5,1.0
O=C(Cc1noc2ccccc12)N3CCC4(CCCN(C4)C(c5ccccc5)c6ccccc6)CC3,0.0
Brc1c[nH]c2nc(SCc3ccccc3C#N)nc2c1,0.0
Cn1cnc(c1)S(=O)(=O)Nc2cnccc2C(=O)Nc3nc(cs3)c4ccccc4,1.0
CN(C1CCNCC1)c2cccc(n2)c3cnc4ccc(Cl)cn34,1.0
Fc1cccc(c1)c2ccc(Nc3nc(nc4ccccc34)c5ccncc5)cc2F,0.0
CN(C)c1ccc(cc1)c2nc(C)c(CSc3ccc(OCC(=O)O)c(C)c3)s2,1.0
O=C(Nc1nc2ccccc2n1CCc3ccccc3)c4cn[nH]c4,0.0
Cc1cc(C)c(O)c(c1)c2cc([nH]n2)C(=O)NCCc3ccc(cc3)S(=O)(=O)N,0.0
CCc1cccc(CC)c1N2C(=C(C=C(C2=O)c3nc(cs3)c4ccc(Cl)cc4)C(=O)N5CCN[C@H](CO)C5)C,0.0
CC(=O)N1CCN(CC1)C(=O)c2cnc3ccccc3c2N4CCC(C)(CC4)C#N,1.0
Cc1cc(OCCCc2c([nH]c3c(cccc23)c4cccnc4)C(=O)O)cc(C)c1Cl,0.0
Nc1c(sc2nc(cc(c12)C(F)(F)F)c3ccccc3)C(=O)Nc4ccc(F)cc4,0.0
CC1(C)CC(=O)C2=C(C1)N(C(=O)C(=C2)c3nc(cs3)c4ccc(Cl)cc4)c5ccccc5C(F)(F)F,0.0
CC1=C(C(=O)Nc2nncs2)C3(CCSC3)N=C(Nc4oc5ccccc5n4)N1,1.0
Cc1onc(C)c1C(=O)N2CCC3(CCCN(CC3)C(c4ccccc4)c5ccccc5)CC2,1.0
CN(C)C(=O)N1CCN(CC1)C(=O)c2cnc3ccc(F)cc3c2N4CCC5(CC4)OCCO5,1.0
CSc1cc2c(s1)c3C=NN(Cc4cccc(N)n4)C(=O)c3n2C,0.0
Cc1cc(OCCCc2c([nH]c3cccc(Cl)c23)C(=O)O)cc(C)c1Cl,0.0
Cn1cc(CNC2=NC(C3=C(CCCC3=O)N2)c4ccccc4Cl)cn1,1.0
COCCN(Cc1ccccc1N2CCCCC2)S(=O)(=O)c3ccc(cc3)S(=O)(=O)N(C)C,0.0
CS(=O)(=O)Nc1cccc(c1)c2nccc(n2)n3ccnc3,1.0
Cc1nonc1C(=O)N2CCC3(CCCN(C3)C(c4ccccc4)c5ccccc5)CC2,0.0
COc1cccc(c1)c2oc3ccc(NC(=O)c4ccc(OC)c(Cl)c4)cc3n2,0.0
CN(C)S(=O)(=O)c1ccc(N2CCCCC2)c(c1)C(=O)Nc3nc(C)c(C)s3,0.0
COc1ccc(cc1)C(=O)c2c3ccccc3[n+]([O-])n2CCNC(=O)OC(C)(C)C,1.0
CCOc1cccc(CCNC(=O)c2cc3sccc3n2Cc4ccc(Cl)c(F)c4)c1,0.0
CN(C)c1ccc(cc1)C(=O)NC2=Nc3sccc3C(=O)S2,0.0
CC(C)CCn1c(Oc2ccc(cc2)c3nccs3)nc4N(C)C(=O)N(C)C(=O)c14,0.0
CCCCN(CCCNC(=O)C1CCN(CC1)C(=O)c2cc3ccccc3n2C)Cc4ccccc4,1.0
CC1=C(C(N=C(Nc2oc3ccccc3n2)N1)c4ccccc4Cl)C(=O)Nc5ccc(F)cc5,0.0
CCc1ccc(cc1)S(=O)(=O)NNC(=O)c2cc(C)n(n2)C(C)(C)C,1.0
Clc1ccccc1C2N=C(Nc3oc4ccccc4n3)NC5=C2C(=O)CCC5,0.0
CN(C)S(=O)(=O)c1ccc(cc1)S(=O)(=O)N(Cc2ccccn2)Cc3ccccc3Cl,0.0
COc1ccc(cc1)n2ccc3c(NC(=O)Cc4ccccc4)cccc23,0.0
Cc1cccc(c1)c2nc(C)c(CSc3ccc(OCC(=O)O)c(C)c3)s2,1.0
FC(F)(F)c1cccc(NS(=O)(=O)c2ccc(cc2)C#N)c1,1.0
CN1C(=O)N(C)c2nc(OC3CCN(CC3)C(=O)C4CC4)n(Cc5cc(C)cc(C)c5)c2C1=O,1.0
Cc1cc(OCCCc2c([nH]c3c(cccc23)c4c(C)nn(C)c4C)C(=O)NCc5ccc(cc5)C(=O)O)cc(C)c1Cl,1.0
Cc1onc(C)c1C(=O)N2CCCC3(CCCN(C3)C(c4ccccc4)c5ccccc5)C2,0.0
NS(=O)(=O)c1ccc(Oc2c(nn(c2C3CC3)c4nc(cs4)C(=O)O)c5ccccc5)cc1,1.0
Cc1ccc(cc1C)c2csc(Nc3ccc(cc3)S(=O)(=O)Nc4nccs4)n2,0.0
Oc1c(Cl)cc(Nc2cc(Nc3ccccc3Cl)ncn2)cc1Cl,0.0
Brc1c[nH]nc1C2N=C(Nc3oc4ccccc4n3)NC5=C2C(=O)CCC5,0.0
CN(Cc1ccccc1)Cc2ccc(cc2)C(=O)Nc3ccc(cc3)S(=O)(=O)N4CCOCC4,0.0
CNS(=O)(=O)c1ccc(cc1)S(=O)(=O)Nc2ccccc2N3CCCCC3,0.0
CCOc1ccc(CCNC(=O)c2ccn(Cc3ccncc3)n2)cc1OCC,1.0
CCOc1cc(CCNC(=O)c2ccnn2Cc3cccc(C)c3)ccc1OCCOC,1.0
CC1(CCN(CC1)c2c(cnc3ccccc23)C(=O)N4CCN(CC4)S(=O)(=O)C)C#N,1.0
C=Cc1ccc(cc1)C(=O)N2CCCC(CCC(=O)N3CCN(CC3)c4ncccn4)C2,1.0
[O-][n+]1onc(C(=O)c2ccc(cc2)N=[N+]=[N-])c1C(=O)c3ccc(cc3)N=[N+]=[N-],1.0
CCn1c(SCc2ccc(cc2)C#N)nnc1c3cccc(c3)C(=O)N(C)C,1.0
CC(C)C(=O)N1CCN(Cc2nc3N(C)C(=O)N(C)C(=O)c3n2Cc4ccccc4F)CC1,1.0
CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCC(=O)NCCc1ccccc1Cl,1.0
Cc1cnc(nc1NCc2ccc(cc2)n3ccnn3)c4ccccc4C(C)(C)C,1.0
Cc1cc(nn1C(C)(C)C)C(=O)NNS(=O)(=O)Cc2ccc(Br)cc2,1.0
Cc1cc(OCCCc2c(C)n(CCC(=O)O)c3c(c(Cl)ccc23)c4c(C)nn(CCN5CCOCC5)c4C)cc(C)c1Cl,1.0
Cc1onc(C)c1c2ccc3nccc(NCc4cccc(Cl)c4)c3c2,0.0
CCNC(=O)N1CCN(CC1)C(=O)c2cnc3cc(F)c(F)cc3c2N4CCC5(CC4)OCCO5,1.0
COC1=CC(=O)N2CCN(CCC2=C1C(=O)NCc3cccc(OC)c3)C(=O)c4ccc(C)cc4C,1.0
Cc1cc(SCc2sc(nc2C)c3ccc(cc3C(F)(F)F)C(F)(F)F)ccc1OCC(=O)O,1.0
COc1cc2ncc(C(=O)N3CCN(CC3)S(=O)(=O)C)c(N4CCC(C)(CC4)C#N)c2cc1OC,1.0
NS(=O)(=O)c1cccc(CN2[C@H]3C=CC(=O)[C@@H]2[C@@H]4[C@H]3C(=O)N(C4=O)c5ccccc5)c1,1.0
COc1ccc2c(N3CCC(C)(CC3)C#N)c(cnc2c1)C(=O)N4CCN(CC4)C(=O)C(C)C,1.0
COc1cccc(c1)c2cc(ccc2F)c3c(Cc4ccc(cc4)S(=O)(=O)N)c(CC5CC5)nn3c6nc(cs6)C(=O)O,1.0
CN(c1ccccc1)S(=O)(=O)c2ccc(cc2)C(=O)Nc3ccc(C)c(c3)S(=O)(=O)N4CCOCC4,0.0
COc1cccc(c1)c2ccc3oc(NC(=O)c4ccc(F)c(c4)C#N)nc3c2,0.0
CC(C)c1ccccc1c2ncc(C)c(NCC3CCN(CC3)c4ccc(C)nc4)n2,1.0
Cc1ccc(cc1)C(=O)c2no[n+]([O-])c2C(=O)c3ccc(C)cc3,1.0
Cc1cc(O)n2nc(NC(=O)c3cccc(F)c3)nc2n1,1.0
CCN(c1ccc(CCO)cc1)c2cc(Nc3ccc(OC)cc3)ncn2,0.0
Nc1ccc(cc1F)S(=O)(=O)Nc2cccc(c2)C(F)(F)F,1.0
COc1cccc(CN2CCCC(C2)c3nc(ncc3c4ccccc4)c5ccncc5)c1O,0.0
COc1cc2ncc(C(=O)N3CCN(CC3)C(=O)C4CC4)c(N5CCC6(CC5)OCCO6)c2cc1OC,1.0
CCN(c1ccc(CCO)cc1)c2cc(Nc3ccc(OC4CCCC4)c(Cl)c3)ncn2,0.0
COc1ccccc1[C@@H](NS(=O)(=O)c2ccc3NC(=O)C=Cc3c2)C(=O)N(Cc4occc4)Cc5occc5,1.0
O=C1N\C(=C\c2cccn2c3ccc(cc3)C#N)\C(=O)N1c4ccccc4,0.0
CC(=O)N1CCN(CC1)c2ccc(OCc3nn(C)c(C)c3c4cccc5c(CCCOc6cc(C)c(Cl)c(C)c6)c(C(=O)O)n(Cc7cccnc7)c45)cc2,1.0
CSc1cccc(NC(=O)c2ccc(F)cc2Cl)c1,0.0
Oc1c(Cl)cc(cc1Cl)C2CC23C(=O)Nc4ccccc34,0.0
OCCCN1C(c2ccccc2)c3cc(Br)ccc3N=C1c4ccc(OC(F)(F)F)cc4,0.0
OC(=O)c1csc(n1)n2nc(cc2O)c3ccc(Cl)cc3,1.0
Fc1ccccc1C(=O)N2CCN(CC2)c3ccc(NC(=O)c4cncc(Br)c4)cc3,0.0
Cc1cn(cn1)c2cc(F)cc(NC(=O)c3ccc(C)c(Nc4nccc(n4)c5cccnc5)c3)c2,0.0
C[C@@H]1C[C@@H](C)CN(C1)C(=O)c2ccc(cc2)S(=O)(=O)Nc3ccc(C)cc3,0.0
CCOc1ccc(CCNC(=O)c2cc3ccncc3n2Cc4cccc(C)n4)cc1OCC,1.0
COc1cc(ccc1F)c2c(Cc3ccc(cc3)S(=O)(=O)N)c(CC4CC4)nn2c5nc(cs5)C(=O)O,1.0
Oc1c(Cl)cc(cc1Cl)c2nccc3ccccc23,1.0
Cn1cc(Br)c(n1)C2N=C(Nc3oc4ccccc4n3)NC5=C2C(=O)CCC5,1.0
Oc1ccc(C=C2C(=O)Nc3ccccc23)cc1Cl,1.0
[O-][N+](=O)c1ccc(cc1)C(=O)Nc2cccc3C(=O)NNC(=O)c23,1.0
OC[C@H]1O[C@@H](Oc2cccc(c2)C(=O)O)[C@H](O)[C@@H](O)[C@H]1O,1.0
Cn1nnnc1Sc2ncnc3scc(Br)c23,0.0
Cc1ccc(cc1C)c2c(Cc3ccccc3)oc4ccccc24,0.0
FC(F)(F)c1ccc(cc1)N2CCN(CC2)C(=S)Nc3ccccn3,0.0
O=C(Nc1ccc(cc1)S(=O)(=O)N2CCOCC2c3ccccc3)c4ccc(CN5CCc6ccccc6C5)cc4,0.0
COc1cccc(C(=O)Nc2ccc(cc2)S(=O)(=O)Nc3nccs3)c1O,0.0
CC(=O)Nc1ccccc1N2C3=C(C=C(C2=O)c4nc(cs4)c5ccc(Cl)cc5)C(=O)CC(C)(C)C3,0.0
COc1ccc(cc1)[C@@H](NS(=O)(=O)c2ccc3NC(=O)C=Cc3c2)C(=O)N(Cc4occc4)Cc5cccs5,0.0
FC(F)(F)c1ccccc1C(=O)NC2=Nc3sccc3C(=O)N2,1.0
Cc1ccccc1S(=O)(=O)Nc2ccccc2N3CCCCC3,0.0
CCOC(=O)c1oc(CNC(=O)c2[nH]c(c(C)c2CCCOc3cc(C)c(Cl)c(C)c3)c4cccc(Cl)c4Cl)cc1,0.0
COc1ccc2nc(NC3=NC(C(=C(C)N3)C(=O)Nc4nnc(s4)c5cccnc5)c6ccccc6Cl)oc2c1,0.0
FC(F)(F)c1ccc(Cc2cnc(NC(=O)c3cnc(s3)c4ccccc4)s2)cc1,0.0
Cc1ccccc1C(=O)N2CCc3c(C2)sc4N(Cc5cccc(c5)C(F)(F)F)C(=O)N(C(=O)c34)c6ccccc6,0.0
O=C(N[C@@H]1CCN(Cc2ccccc2)C1)C3CCN(CC3)C(=O)c4oc5ccccc5c4,1.0
[O-][N+](=O)c1ccc(c(Cl)c1)n2cccc2\C=C/3\NC(=O)N(C3=O)c4ccccc4,0.0
Cc1cc(C)nc(NC(=S)N2CCCC(C2)Nc3cccc(c3)C(F)(F)F)c1,0.0
NCC(=O)Nc1cccc(c1)c2cccc(c2)c3ccn(CCN4CCOCC4)n3,1.0
Cc1cc(OCCCc2c([nH]c3cc(Cl)ccc23)C(=O)NS(=O)(=O)c4ccc(OCc5ccccc5)nc4)cc(C)c1Cl,0.0
CN1C(=O)N(C)c2nc(OC3CCN(CC3)C(=O)C4CC4)n(Cc5ccccc5)c2C1=O,1.0
CC1CCC2=C(C1)N(C)c3cc(Cl)ccc3C2=N,1.0
Cc1cc(OCCCc2c([nH]c3ccccc23)C(=O)NS(=O)(=O)CCNC(=O)CC45CC6CC(CC(C6)C4)C5)cc(C)c1Cl,0.0
CCOC(=O)OC(C)OC(=O)c1csc(n1)n2nc(cc2OC(C)OC(=O)OCC)c3ccc(F)c(F)c3,0.0
Fc1cccc2OCCCCN(C3CC3)S(=O)(=O)c12,1.0
Cc1nc(sc1CSc2ccccc2)c3ccc(c(F)c3)C(F)(F)F,0.0
CCN1CCN(CC1)c2ccc3ncc(c4cccc(NC5CNC5)n4)n3c2,1.0
CCCCC1CCC(CC1)C(=O)Nc2ccc(cc2)S(=O)(=O)Nc3nccs3,0.0
CC(C)(C)c1ccc(cc1)S(=O)(=O)NNC(=O)c2ccc(Br)cc2,1.0
Cc1nc(sc1C(=O)O)n2nc(c(Cc3ccc(cc3)S(=O)(=O)N)c2N)c4ccccc4,1.0
COc1ccc(Nc2ncnc3c2cnn3c4ccc(C)cc4)cc1Cl,0.0
O=C(NC1=Nc2sccc2C(=O)N1)c3ccccc3,1.0
Cc1ccc(C)n1c2sccc2C(=O)O,1.0
CNc1oc(nc1C#N)c2ccc(cc2)c3ccccc3,0.0
Cc1cc(SCc2sc(nc2C)c3ccc4scnc4c3)ccc1OCC(=O)O,1.0
COc1ccccc1c2csc(NC(=O)c3ccc(F)cc3NS(=O)(=O)c4ccc(C)cc4OC)n2,0.0
O=C1N(Cc2ccccc2)C(c3ccc4ccccc4c3)c5ccccc15,0.0
CCCCN(CCCNC(=O)C1CCN(CC1)C(=O)c2oc3ccccc3c2)Cc4ccc(OC(F)(F)F)cc4,1.0
Fc1ccc(Nc2nc(nc3ccccc23)c4ccnc5ccccc45)cc1F,0.0
CCc1cccc(CC)c1N2C(=C(C=C(C2=O)c3nc(cs3)c4ccc(Cl)cc4)C(=O)NCc5ccccc5)C,0.0
Cc1onc(C)c1C(=O)N2CCC3(CCCN(C3)c4ccc(cc4)c5ccccc5)CC2,0.0
COc1ccc(NC(=O)c2[nH]c(C)c(C(=O)C)c2C)cc1S(=O)(=O)N3CCc4ccccc4CC3,0.0
CC1=C(C(NC(=N1)Nc2oc3ccccc3n2)c4ccccc4Cl)C(=O)N5CCC(CC5)C(=O)O,1.0
CCn1c(SCc2ccc(cc2)C#N)nnc1c3cocc3,1.0
COc1ccc2ncc(C(=O)N3CCN(CC3)C(=O)C4CC4)c(N5CCC6(CC5)CC6)c2c1,1.0
Cc1onc(C)c1C(=O)NCCC2CCCCN2C(c3ccccc3)c4ccccc4,1.0
COc1cccc(c1)c2occ(n2)c3cccc(NC(=O)c4ccc(F)c(c4)C#N)c3,0.0
[O-][N+](=O)c1ccc(nc1)S(=O)(=O)c2ccc(Cl)cc2,0.0
Brc1ccccc1C2N=C(Nc3oc4ccccc4n3)NC5=C2C(=O)CCC5,0.0
FC(F)(F)Oc1ccccc1C(=O)NC2=Nc3sccc3C(=O)S2,0.0
Cc1ccc(cc1C)C2N(Cc3ccccc3)C(=O)c4ccc(F)cc24,0.0
CCCCN(CCCNC(=O)C1CCN(CC1)C(=O)c2oc3ccccc3c2)Cc4ccccc4C,1.0
CN(C(=O)c1[nH]c2c(cccc2c1CCCOc3cccc4ccccc34)c5c(C)nn(C)c5C)c6cccc(c6)C(=O)O,1.0
Oc1c(Cl)cc(cc1Cl)c2cc3ccccc3cn2,0.0
Cc1cc(OCCCc2c([nH]c3c(cccc23)c4c(C)nn(C)c4C)C(=O)NS(=O)(=O)c5oc(cc5)C(=O)N6Cc7ccccc7C6)cc(C)c1Cl,0.0
OCCc1ccc(Nc2cc(Nc3cc(Cl)c(O)c(Cl)c3)ncn2)cc1,0.0
COc1ccc(cc1)n2ncc3C(CCCc23)NC(=O)c4cccc(OC(F)(F)F)c4,0.0
OC(=O)c1csc(n1)n2nc(cc2NS(=O)(=O)C(F)(F)F)c3ccccc3,1.0
Cc1onc(C)c1C(=O)N2CCC3(CCCCN3C(c4ccccc4)c5ccccc5)CC2,0.0
CCCN(CCC)c1ccccc1NS(=O)(=O)c2ccc(cc2)S(=O)(=O)N(C)C,0.0
FC(F)(F)c1ccc(N2CCOCC2)c(NC(=O)C3=CNC(=O)c4ccccc34)c1,1.0
COc1ccc(CNc2ccc3c(c2)ncn3C4CCCCC4)cc1,0.0
CN(C)CCN1C=C(C(=CC1=O)C)c2cccc3c(CCCOc4cc(C)c(Cl)c(C)c4)c([nH]c23)C(=O)O,0.0
CC(C)c1ccccc1c2ncc(F)c(NC(C)(C)c3ccc(cc3)c4cccnc4)n2,0.0
CCOc1ccc(cc1)S(=O)(=O)Nc2ccc(cc2)C(=O)N3C[C@H](C)C[C@H](C)C3,1.0
Cc1ccc(cc1C)C2N(Cc3c(F)cccc3Cl)C(=O)c4ccccc24,0.0
CC[C@H]1CN(C)[C@H]2Cc3c([nH]c4ccccc34)C(=O)C[C@H]1[C@H]2C(=O)OC,1.0
CC(=O)c1ccccc1N2C3=C(C=C(C2=O)c4nc(cs4)c5ccc(Cl)cc5)C(=O)CC(C)(C)C3,0.0
C[C@H](NCc1ccc2N(CC(C)(C)O)\C(=N\C(=O)c3ccc(s3)c4cn[nH]c4)\Nc2c1)C(C)(C)C,1.0
Cc1cc(nn1C(C)(C)C)C(=O)NNS(=O)(=O)c2ccccc2C#N,1.0
COC1CCN(CC1)C(=O)c2cnc3ccc(OC)cc3c2N4CCC5(CC4)OCCO5,1.0
Fc1cccc(c1)c2csc(NC(=O)c3ccc(cc3NS(=O)(=O)c4ccccc4)C(F)(F)F)n2,0.0
CCN(c1ccc(CCO)cc1)c2cc(Nc3ccc(OC)c(F)c3)ncn2,1.0
Cc1ccc(cc1)S(=O)(=O)Nc2cnccc2C(=O)Nc3nc(cs3)c4ccccc4F,0.0
CN(C)S(=O)(=O)c1ccc(N2CCCCC2)c(c1)C(=O)Nc3ncc(C)s3,0.0
CCCCN(CCCNC(=O)C1CCN(CC1)C(=O)c2oc3ccccc3c2)Cc4ccc(F)cc4,1.0
FC(F)(F)c1cccc(NS(=O)(=O)c2ccc(NS(=O)(=O)c3ccc4NC(=O)Cc4c3)cc2)c1,1.0
FC(F)(F)Oc1ccc2Oc3ccc(cc3C(=O)Nc2c1)c4ccnc(c4)N5CCNCC5,0.0
CCc1cccc(CC)c1N2C(=C(C=C(C2=O)c3ccn(n3)c4ccccc4)C(=O)N5CCNCC5)CC(C)C,1.0
COc1ccc(cc1)c2[nH]c(C(=O)O)c(CCCOc3cc(C)c(Cl)c(C)c3)c2C,0.0
CS(=O)(=O)c1ccc(CN2[C@H]3C=CC(=O)[C@@H]2[C@@H]4[C@H]3C(=O)N(C4=O)c5ccccc5)cc1,1.0
Cc1cc(OCCCc2c([nH]c3cc(Cl)ccc23)C(=O)NS(=O)(=O)c4oc(CO)cc4)cc(C)c1Cl,0.0
Cc1ccc(C)n1c2sc(cc2C(=O)O)c3cccc(F)c3,1.0
CCOc1ccc(CCNC(=O)c2cc3sccc3n2Cc4cccc(c4)c5nnn(CCOCCOCCNC(=O)OC(C)(C)C)n5)cc1OCC,0.0
Nc1ccc(NC(=O)Nc2cccc(c2)C(F)(F)F)cc1,1.0
FC(F)(F)c1cc(nn1c2nc(cs2)c3ccccc3)c4ccccc4,0.0
COc1ccccc1N2CCN(CC2)C3CCCCC3NS(=O)(=O)c4ccccc4,0.0
Cc1ccccc1NS(=O)(=O)c2ccc(Cl)cc2,1.0
COc1cccc(Nc2cc(Nc3cc(Cl)c(O)c(Cl)c3)ncn2)c1,0.0
