smiles,pampar
Cc1onc(C)c1C(=O)NCC2CCCN(C2)C(c3ccccc3)c4ccccc4,3.026117479
Cc1cc(OCCCc2cn(CCC(=O)O)c3c(cccc23)c4cccnc4)cc(C)c1Cl,3.042090182
Cc1cc(Cn2nnnc2c3ccncc3)cc(C)c1O,2.689164505
Cc1ccc(Nc2nc(N)c(c(NCc3occc3)n2)[N+](=O)[O-])cc1C,2.836299463
CC1CN(Cc2ccc(cn2)C(=O)O)C(=O)c3c(CCCOc4cc(C)c(Cl)c(C)c4)c5ccc(Cl)c(c6c(C)nn(C)c6C)c5n13,1.47335878
CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCC(=O)NCCOC,2.270045352
CCCc1cc(N)c2ccccc2n1,2.950425203
COc1ccncc1N2C3=C(C=C(C2=O)c4nc(cs4)c5ccc(Cl)cc5)C(=O)CC(C)(C)C3,1.393743449
Clc1ccc(OCCN2CCC(CC2)C(=O)NC(c3ccccc3)c4ccccn4)c(Cl)c1,3.282084639
FC(F)(F)c1cccc(NS(=O)(=O)c2oc3ccccc3c2)c1,2.0653529859999997
CS(=O)(=O)c1cc(nn1c2nc(cs2)C(=O)O)c3ccccc3,0.5337885760000001
CN(C)c1ccc(cc1)S(=O)(=O)Nc2cccc(c2)C(F)(F)F,2.976360586
Fc1ccc(C(=O)Nc2ccc3cn[nH]c3c2)c(Cl)c1,2.518584382
Oc1cccc(CNc2ccc(cc2)S(=O)(=O)Nc3nccs3)c1,0.060267109000000006
COc1ccc(cc1)n2ncc3C(CCCc23)NC(=O)c4ccc(F)cn4,3.219301551
CN([C@@H](Cc1ccc(OS(=O)(=O)c2cccc3cnccc23)cc1)C(=O)N4CCCN(Cc5ccccc5)CC4)C(=O)OC(C)(C)C,3.1045515
CCc1cccc(CC)c1N2C(=C(C=C(C2=O)c3nc(cs3)c4ccc(Cl)cc4)C(=O)N5CCCNCC5)C,3.0266675519999997
FC(F)(F)c1cc(Nc2nc(nc3ccccc23)c4ccncc4)ccc1C#N,1.606253208
COc1cccc(Cl)c1c2oc(C)c(CN3CCC(CC3)C(=O)NCCCN4C[C@H](C)C[C@H](C)C4)n2,1.707505964
CCCCN(CCCCNC(=O)C1CCN(CC1)C(=O)c2oc3ccccc3c2)Cc4ccccc4,3.1288617139999997
CSc1cc(nn1c2nc(cs2)C(=O)O)c3ccccc3,1.382116504
CCCCn1cnc2cc(NCc3cc(OC)c(OC)c(OC)c3)ccc12,3.170167067
Cc1ccc(cc1C(=O)O)N2CCCn3c(C2=O)c(CCCOc4cc(C)c(Cl)c(C)c4)c5ccc(Cl)c(c6c(C)nn(C)c6C)c35,3.0200171589999996
