smiles,herg
CCCCCCCCCCCCCCCCC(C(=O)O)C(O)(CC(=O)O)C(=O)O,0.0
N[C@H](CCCCCP(=O)(O)O)C(=O)O,0.0
Nc1nc(N)c(nc1Cl)C(=O)NC(=N)Nc2ccccc2,1.0
FC(F)(F)c1ccccc1n2ccnc2,0.0
CC(C)[N+](C)(CCC(C(=O)N)(c1ccccc1)c2ccccc2)C(C)C,0.0
CCCCNC(=N)NC(=N)N,0.0
CCC(C)[C@@H](N)C(=O)O,0.0
CCN1C(=O)C=CC1=O,0.0
CCC(=O)N1CCN(CC1)C(=O)c2ccccc2,0.0
Cc1ccccc1N=Nc2ccc(N=Nc3c(O)ccc4ccccc34)c(C)c2,0.0
NC(=O)n1c(O)c(C(=O)c2cccs2)c3cc(Cl)ccc13,0.0
COc1cc2c(CCNC(=O)C)c[nH]c2cc1O,0.0
Oc1cc(C=C(C#N)C#N)ccc1[N+](=O)[O-],0.0
COC1=C(OC)C(=O)c2ccccc2C1=O,0.0
OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)n2cnc3c(NC4CCCCC4)ncnc23,0.0
COc1ccc(cc1)c2cc[c+](N)n(CCCC(=O)O)n2,0.0
CC(C)C1=C(C)N(C)N(C1=O)c2ccccc2,0.0
CC(CNC(=O)c1cccnc1)NC(=O)c2cccnc2,0.0
COc1ccc(cc1OC2CCCC2)C3CNC(=O)C3,0.0
CN1CCN(CCCN2c3ccccc3Sc4ccc(Cl)cc24)CC1,1.0
COc1c2OC(=CC(=O)c2c(OC)c3ccoc13)C,0.0
CCCN1C(=O)N(CCCOC(=O)c2ccc(cc2)S(=O)(=O)F)c3nc([nH]c3C1=O)C4CCCC4,1.0
CNC(=O)NC(O)C(Cl)(Cl)Cl,0.0
O=C1C(=C1c2ccccc2)c3ccccc3,0.0
Cc1cc2c(cc1C(=C)c3ccc(cc3)C(=O)O)C(C)(C)CCC2(C)C,0.0
CN1C2CCC1CC(C2)OC(c3ccccc3)c4ccc(Cl)cc4,1.0
[O-]Cl,0.0
Cc1c(C)c2OC(C)(COc3ccc(CC4SC(=O)NC4=O)cc3)CCc2c(C)c1O,0.0
C\C=C\C=C\C(=O)O,0.0
CC(C(=O)O)c1ccc(cc1)N2Cc3ccccc3C2=O,0.0
OCC(O)C(O)C(O)CO,0.0
Fc1ccc(cc1)C(=O)CCCN2CCN3CCCC3C2,0.0
Oc1ccc(Cn2ccnc2S)cc1,0.0
CC(=CC1C(C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C)C,0.0
Cc1cccc(C)c1NC(=O)C[N+](C)(C)C,0.0
CCN(CC)CCCC(C)Nc1c2ccc(Cl)cc2nc3ccc(OC)cc13,1.0
CCCCCCCCCCOc1cc2c(O)c(cnc2cc1OCC)C(=O)OCC,0.0
CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C2)(C(=O)OC)c5cc6c(cc5OC)N(C)[C@H]7[C@](O)([C@H](OC(=O)C)[C@]8(CC)C=CCN9CC[C@]67[C@H]89)C(=O)OC)C1,0.0
NC(=N)NC(=N)N1CCOCC1,0.0
CC12CCC3C(CCC4=C(O)C(=O)CCC34C)C1CCC2=O,0.0
CC(=O)[C@H]1CCC2C3CC[C@H]4C[C@H](O)CC[C@]4(C)C3CC[C@]12C,0.0
CC(=O)NC1[C@H](O)C[C@](O)(O[C@H]1[C@H](O)[C@H](O)CO)C(=O)O,0.0
CCCOC(=O)c1ccc(N)cc1,0.0
NCC#Cc1ccccc1,0.0
CN1C(C(=O)Nc2ncc(C)s2)C(=O)c3ccccc3S1(=O)=O,0.0
NP(=O)(N)NC(=O)c1ccc(F)cc1,0.0
Nc1ncnc2c1ncn2C3CCCC3,0.0
Nc1ccc(cc1)C(=O)O,0.0
CC(C)[N+]1(C)C2CCC1CC(C2)C(=O)OC(CO)c3ccccc3,0.0
Oc1ccc(cc1)C(=O)N\N=C/c2oc(cc2)[N+](=O)[O-],0.0
CN[C@H]1[C@H](O)[C@@H](O)[C@H](CO)O[C@H]1O[C@H]2[C@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](NC(=N)N)[C@@H](O)[C@@H]3NC(=N)N)O[C@@H](C)[C@]2(O)C=O,0.0
CC(Cc1ccc(O)cc1)NCC(O)c2cc(O)cc(O)c2,0.0
C1C[C@@H](C2=NCCN2)c3ccccc3C1,0.0
CC(N)COc1c(C)cccc1C,0.0
CC(=O)OC1CC2CCC1(C)C2(C)C,0.0
CCN1C=C(C(=O)O)C(=O)c2cc(F)c(cc12)N3CCNCC3,0.0
COc1cnc(NS(=O)(=O)c2ccc(N)cc2)nc1,0.0
CC(C)c1nc(nc(c2ccc(F)cc2)c1\C=C\C(O)CC(O)CC(=O)O)N(C)S(=O)(=O)C,1.0
O=C1c2ccccc2C(=O)c3ccccc13,0.0
CCCCCCCCCCCCCCCCCC(=O)OCC(C)O,0.0
CC(C)(C)NCC(O)COc1ccc(NC(=O)NC2CCCCC2)cc1,0.0
CNCCNS(=O)(=O)c1cccc2cnccc12,0.0
CC(C)C[C@@H](N)C(=O)O,0.0
CC(=O)O[C@]1(C(=O)C)C(=C)CC2C3C=C(C)C4=CC(=O)CCC4(C)C3CCC12C,0.0
CC(C)c1ccc2c(c1)c(SC(C)(C)C)c(CC(C)(C)C(=O)[O-])n2Cc3ccc(Cl)cc3,0.0
CC[C@@H]1NC(=O)[C@H]([C@@H](O)[C@@H](C)C\C=C/C)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@@H](NC(=O)[C@H](CC(C)C)N(C)C(=O)CN(C)C1=O)C(C)C,0.0
c1ccc(nc1)c2ccccn2,0.0
Cc1cncc(C(=O)O)[n+]1[O-],0.0
CCN[C@@H]1C[C@H](N)[C@H](O[C@@H]2OC(=CC[C@H]2N)CN)[C@@H](O)[C@@H]1O[C@@H]3OC[C@@](C)(O)[C@@H](NC)[C@H]3O,0.0
NCCCCCCNS(=O)(=O)c1cccc2c(Cl)cccc12,1.0
NCC1CCC(CC1)C(=O)Oc2ccc(CCC(=O)O)cc2,0.0
CC(=O)NC1[C@H](NC(=N)N)C=C(O[C@H]1[C@H](O)[C@H](O)CO)C(=O)O,0.0
CN(C)S(=O)(=O)c1cc(ccc1C)[N+](=O)[O-],0.0
CC(CN(C)C)CN1c2ccccc2Sc3ccc(cc13)C(F)(F)F,1.0
COc1ccc2c(c1)c3CCN=C4N(C)CCn2c34,1.0
CC1=NN(C(=O)C1)c2ccccc2,0.0
NCCS(=O)O,0.0
CN(C)C1=C(C)N(C)N(C1=O)c2ccccc2,0.0
Clc1ccc2Oc3ccccc3N=C(N4CCNCC4)c2c1,1.0
CCCCCCCCNC(C)C(O)c1ccc(SC(C)C)cc1,1.0
OC(=O)C(Cc1cc(I)c(O)c(I)c1)c2ccccc2,0.0
C\C=C\C1=C(N2[C@H](SC1)[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C2=O)C(=O)O,0.0
CC(=O)NC(Cc1ccccc1)C(=O)O,0.0
Nc1c(cc(c2ccccc12)S(=O)(=O)[O-])N=Nc3ccc(cc3)c4ccc(cc4)N=Nc5cc(c6ccccc6c5N)S(=O)(=O)[O-],0.0
CS(=O)(=O)c1ccc(cc1)[C@H](O)[C@H](CO)NC(=O)C(Cl)Cl,0.0
NC(C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(=O)O)Cl)c3ccccc3,0.0
N[C@@H](CN1C=CC(=O)NC1=O)C(=O)O,0.0
OC(=O)C1=CC(=O)c2ccccc2O1,0.0
CN(C)CCc1ccc(O)cc1,0.0
O=C1C(C(=O)c2ccccc12)c3ccccc3,0.0
Cc1ccnc(NS(=O)(=O)c2ccc(N)cc2)n1,0.0
CN1CCc2cccc(Cl)c2CC1,0.0
CCC(Oc1ccccc1)C(=O)NC2C3SC(C)(C)C(N3C2=O)C(=O)[O-],0.0
OC(=O)CCc1oc(c2ccccc2)c(n1)c3ccccc3,0.0
CCC(=O)[C@@]1(C)[C@H](C)C[C@@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4(C)[C@H]3[C@H](O)C[C@@]12C,0.0
CC(N)Cc1ccc(O)cc1,0.0
OCC1OC(C(O)C1OP(=O)(O)OCC2OC(C(O)C2O)N3C=CC(=O)NC3=O)N4C=CC(=O)NC4=O,0.0
NC(=N)N[C@@H](CCC(=O)O)C(=O)O,0.0
CC(C)C[C@H](NC(=O)C1OC1C(=O)O)C(=O)NCCCCNC(=N)N,0.0
COc1cccc(OC)c1OCCNCC2CSc3ccccc3O2,1.0
NC1=Nc2c(ncn2COCCO)C(=O)N1,0.0
CC(=O)C(=O)C,0.0
COc1ccc(O)cc1,0.0
CSc1nc(N)c2ncn([C@@H]3O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@H](O)[C@H]3O)c2n1,0.0
CCC(CC)(CC(=O)Nc1cccc(\C=C\c2nc(cs2)C3CCC3)c1)C(=O)O,0.0
Clc1ccc(COC(Cn2ccnc2)c3ccc(Cl)cc3Cl)cc1,1.0
CC1(C)[C@@H](O)CC[C@@]2(C)[C@H]1CC[C@]3(C)[C@@H]2C(=O)C=C4[C@@H]5C[C@](C)(CC[C@]5(C)CC[C@@]34C)C(=O)O,0.0
NC(=O)c1cn(Cc2c(F)cccc2F)nn1,0.0
CCC1(C(=O)NC(=O)N(C)C1=O)c2ccccc2,0.0
COc1cc2nc(nc(N)c2cc1OC)N3CCN(C(C3)C(=O)NC(C)(C)C)C(=O)OCc4ccccc4,0.0
CC1Nc2cc(Cl)c(cc2C(=O)N1c3ccccc3C)S(=O)ON,0.0
COc1ccccc1OC[C@H](O)CO,0.0
C[C@]12CCC3C(CCC4=CC(=O)CCC34)C1CC[C@@]2(O)C#C,0.0
C[C@@H](NCCCc1cccc(c1)C(F)(F)F)c2cccc3ccccc23,1.0
OC(=O)CP(=O)(O)O,0.0
COc1cc(ccc1O)[C@H]2Oc3cc(ccc3O[C@@H]2CO)[C@H]4Oc5cc(O)cc(O)c5C(=O)[C@@H]4O,0.0
OC(=O)[C@@H]1C[C@@H](N1)C(=O)O,0.0
CS(=O)(=O)c1ccc(cc1)[C@@H](O)[C@@H](COC(=O)CN)NC(=O)C(Cl)Cl,0.0
Cc1onc(c2ccccc2Cl)c1C(=O)N[C@H]3[C@H]4SC(C)(C)[C@H](N4C3=O)C(=O)[O-],0.0
CN\C(=C/[N+](=O)[O-])\NCCSCc1csc(CN(C)C)n1,0.0
Oc1ccc2C[C@H]3N(CC4CC4)CC[C@@]56[C@@H](Oc1c25)C(=C)CC[C@@]36O,0.0
CN(C)CCOC(C)(c1ccccc1)c2ccccn2,0.0
CN[C@@H](CC(C)C)C(=O)N[C@H]1[C@@H](O)c2ccc(Oc3cc4cc(Oc5ccc(cc5Cl)[C@@H](O)[C@@H]6NC(=O)[C@@H](NC(=O)[C@@H]4NC(=O)[C@@H](CC(=O)N)NC1=O)c7ccc(O)c(c7)c8c(O)cc(O)cc8[C@H](NC6=O)C(=O)O)c3O[C@@H]9O[C@@H](CO)[C@@H](O)[C@@H](O)[C@H]9O[C@H]%10C[C@](C)(N)[C@H](O)[C@H](C)O%10)c(Cl)c2,0.0
CNC1CCc2cc(OC)c(OC)c(OC)c2C3=CC=C(OC)C(=O)C=C13,0.0
CC[C@@H](C)C1CN[C@@H]([C@H]1CC(=O)O)C(=O)O,0.0
CC1=C(C(=O)NCCO)[N+](=O)c2ccccc2[N+]1=O,0.0
O[C@@H]1CCCN2C[C@@H](O)[C@@H](O)[C@@H]12,0.0
CN(C)CCc1c[nH]c2ccc(CC3COC(=O)N3)cc12,0.0
C[C@@H]1O[C@H](C[N+](C)(C)C)C[C@H]1O,0.0
CN(C)CCCN1c2ccccc2CCc3ccc(Cl)cc13,1.0
OC(=O)Cc1cccc2ccccc12,0.0
[O-][N+](=O)c1cccc2c(Br)n[nH]c12,0.0
C\C=C\C=N\NC(=O)c1ccncc1,0.0
CCCC[N+]1(C)C2CC(CC1C3OC23)OC(=O)C(CO)c4ccccc4,0.0
ClCCN(N=O)C(=O)NC1CCCCC1,0.0
CN1CCN(CC1)c2cc3N(C)c4ccccc4Oc3nn2,0.0
COC1=C(OC)C(=O)C(=C(C)C1=O)C\C=C(/C)\CC\C=C(/C)\CC\C=C(/C)\CC\C=C(/C)\CC\C=C(/C)\CC\C=C(/C)\CC\C=C(/C)\CC\C=C(/C)\CC\C=C(/C)\CCC=C(C)C,0.0
C1OCOCO1,0.0
CN1C(C(=O)Nc2ccccn2)C(=O)c3sc(Cl)cc3S1(=O)=O,0.0
CN(CCCl)CCCl,0.0
Cc1c(C(=O)c2cccc3ccccc23)c4cccc5OC[C@@H](CN6CCOCC6)n1c45,1.0
OC(=O)Cn1c(cc2ccccc12)C(=O)Nc3nc(cs3)c4ccccc4Cl,0.0
NC1=NC(=O)N(C=C1F)[C@@H]2CS[C@H](CO)O2,0.0
N[C@@H](CCl)C(=O)O,0.0
CCN(CC)C(=O)c1ccc(cc1)[C@@H](N2C[C@@H](C)N(CC=C)C[C@@H]2C)c3cccc(OC)c3,1.0
Clc1ccccc1C(c2ccccc2)(c3ccccc3)n4ccnc4,1.0
Cc1ncc(CNC(=O)N(CCCl)N=O)c(N)n1,0.0
CCN1C=C(C(=O)O)C(=O)c2cc(F)c(nc12)N3CCNCC3,0.0
N[C@@H](CN1OC(=O)NC1=O)C(=O)O,0.0
CCC(C)C1NC(=O)C(CCNCS(=O)(=O)[O-])NC(=O)C(CCNC(=O)C(NC(=O)C(CCNCS(=O)(=O)[O-])NC(=O)C(CCNCS(=O)(=O)[O-])NC(=O)C(NC1=O)C(C)CC)C(C)O)NC(=O)C(CCNCS(=O)(=O)[O-])NC(=O)C(NC(=O)C(CCNCS(=O)(=O)[O-])NC(=O)CCCCC(C)C)C(C)O,0.0
N[C@@H](CCCC(=O)O)C(=O)O,0.0
C[N+]1(C)[C@@H]2C[C@@H](C[C@@H]1[C@H]3O[C@@H]23)OC(=O)[C@@H](CO)c4ccccc4,0.0
COc1ccccc1N2CCN(CCCCN3C(=O)c4ccccc4C3=O)CC2,1.0
CC(C)Cc1ccc(cc1)[C@@H](C)C(=O)NS(=O)(=O)C,0.0
Oc1ccc(cc1)C(=O)OCc2ccccc2,0.0
CC(N)Cc1c[nH]c2ccc(O)cc12,0.0
CCN1C=C(C(=O)O)C(=O)c2cnc(nc12)N3CCCC3,0.0
O=Cc1ccccc1C=O,0.0
CC(=O)OCC1=C(N2[C@H](SC1)[C@H](NC(=O)Cc3cccs3)C2=O)C(=O)[O-],0.0
COC(=O)C(N)Cc1ccc(Cl)cc1,0.0
CC[C@@H]1OC(=O)[C@@H](C)[C@H](O[C@H]2CC(OC)[C@@H](O)C(C)O2)[C@@H](C)[C@H](O[C@@H]3OC(C)CC(C3OC(=O)CC)N(C)C)[C@@](C)(O)C[C@H](C)C(=O)[C@@H](C)[C@H](O)[C@@]1(C)O,0.0
CC(C)N(CC[C@H](c1ccccc1)c2cc(C)ccc2O)C(C)C,1.0
CCOC(=O)O[C@@]1(CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]12C)C(=O)OCCl,0.0
NCCO\C=C\C(N)C(=O)O,0.0
CC[C@]12CC(=C)[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CC[C@@]2(O)C#C,0.0
Oc1ccc(cc1)c2nc(c3ccc(F)cc3)c([nH]2)c4ccncc4,0.0
C\C=C\1/C(=O)CC2C3CCC4=CC(=O)CC[C@]4(C)C3CC[C@]12C,0.0
OC(=O)Cc1c[nH]c2ccc(O)cc12,0.0
C[C@]12Cc3cn4c(nc3C=C1CCC5[C@@H]6CC[C@@](O)(C#N)[C@@]6(C)CCC25)nc7ccccc47,1.0
CC(C(O)c1ccc(O)cc1)N2CCC(Cc3ccccc3)CC2,1.0
NC1=NC(=O)C2=C(NC[C@@H](CNc3ccc(cc3)C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])N2C=O)N1,0.0
C\C(=C/C=C/C=C(\C)/C=C/C=C(\C)/C(=O)O[C@@H]1O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O)\C=C\C=C(/C)\C(=O)O[C@@H]3O[C@H](CO[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3O,0.0
CC(=O)O[C@H]1[C@H](C[C@H]2[C@@H]3CC[C@H]4C[C@H](O)[C@H](C[C@]4(C)[C@H]3CC[C@]12C)N5CCOCC5)[N+]6(CC=C)CCCC6,0.0
CN1CCC=C1NC(=O)Nc2c(C)cccc2C,0.0
CC1=C(C=C)c2cc3nc(cc4[nH]c(cc5nc(cc1[nH]2)c(C)c5CCC(=O)O)c(CCC(=O)O)c4C)c(C=C)c3C,0.0
C[C@]12CC[C@H]3[C@@H](CC[C@H]4CC(=O)CC[C@]34C)[C@@H]1CC[C@@H]2O,0.0
CN1C(=O)N(C)c2[nH]cnc2C1=O,0.0
NCCCC(N)CC(=O)NC1CNC(=O)C(NC(=O)\C(=C\NC(=O)N)\NC(=O)C(CO)NC(=O)C(CO)NC1=O)C2CC(O)NC(=N2)N,0.0
Oc1ccc(Cl)cc1Cc2cc(Cl)ccc2O,0.0
Cc1c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])C(=O)N,0.0
CN1CCO[C@H](c2ccccc2)c3ccccc3C1,0.0
NC1CCN(C1)c2nc3N(C=C(C(=O)O)C(=O)c3cc2F)c4ccc(F)cc4F,0.0
NC(C(=O)O)c1ccc(O)cc1,0.0
CCCCCN(C)CC[C@](O)(P(=O)(O)O)P(=O)(O)[O-],0.0
CS(=O)(=O)OCC(O)C(O)COS(=O)(=O)C,0.0
CCC(C)(C)C(=O)O[C@@H]1C[C@H](C)C=C2C=C[C@H](C)[C@@H](CC[C@H]3C[C@@H](O)CC(=O)O3)[C@@H]12,0.0
OC(=O)C1CCn2c1ccc2C(=O)c3ccccc3,0.0
CCCCCCCCCCCCCCCCCC(=O)O,0.0
Cc1cn[nH]c1,0.0
C[C@@H](N)C(=O)O,0.0
O=C1NC(=O)C(N1)(c2ccccc2)c3ccccc3,0.0
Clc1ccc(CC[C@H](Cn2ccnc2)Sc3c(Cl)cccc3Cl)cc1,1.0
CC(C)NC[C@@H](O)c1ccc(O)c(O)c1,0.0
CN1C(c2ccc(Cl)cc2)S(=O)(=O)CCC1=O,0.0
O=C1N(C[C@@H]2CCCc3cccc1c23)[C@@H]4CN5CCC4CC5,1.0
NCCNc1cccc2ccccc12,0.0
[NH-]c1on[n+](c1)N2CCOCC2,0.0
OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)n2cnc3cncnc23,0.0
CCN(C(=O)C)c1cccc(c1)c2ccnc3c(cnn23)C#N,0.0
CCNC[C@H](O)c1cccc(O)c1,0.0
Cc1onc(c1)C(=O)NCCc2ccc(cc2)S(=O)(=O)NC(=O)NN3CCCCCC3,0.0
Nc1ccc(cc1)S(=O)(=O)c2ccc(N)cc2,0.0
CC1CN(CCN1)S(=O)(=O)c2cccc3cnccc23,0.0
CNC1(CCCCC1=O)c2ccccc2Cl,0.0
COc1ccc(\C=C\C(=O)c2ccc(OC)cc2OC)cc1,0.0
CC(C)c1cc(c(C)cc1OI)c2cc(C(C)C)c(OI)cc2C,0.0
CCN(CCCl)Cc1ccccc1Br,0.0
CC(C)(C)NC[C@H](O)CSc1nc(cs1)c2ccc(s2)C(=O)N,0.0
COc1ccc(cc1)C2=CC(=S)SS2,0.0
CC(=O)NCCCCCC(=O)O,0.0
CC[N+](CC)(CC)CCOc1cccc(OCC[N+](CC)(CC)CC)c1OCC[N+](CC)(CC)CC,0.0
CO[C@@H]1CN(CCCOc2ccc(F)cc2)CC[C@H]1NC(=O)c3cc(Cl)c(N)cc3OC,1.0
CN1CCN(CC1)c2c(F)cc3C(=O)C(=CN(CCF)c3c2F)C(=O)O,0.0
N[C@@H]1C(O)OC(CO)C(O)C1O,0.0
CCN(CC)CCSCC(=O)O[C@@H]1C[C@@](C)(C=C)[C@@H](O)[C@H](C)[C@@]23CCC(C)[C@]1(C)[C@@H]2C(=O)CC3,1.0
OC(=O)CCCC\C=C(/c1ccccc1)\c2cccnc2,0.0
CO[C@@H]1C[C@H](C[C@@H](C)[C@@H]2CC(=O)[C@H](C)C=C(C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\C=C\C=C\C=C(C)[C@H](C[C@@H]3CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N4CCCC[C@H]4C(=O)O2)OC)CC[C@H]1OCCO,0.0
CC1C2CCC3C4CC=C5CC(CC[C@@]5(C)C4CC[C@]23CN1C)N(C)C,0.0
CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(c3)C(F)(F)F)cc2)ccn1,1.0
C[NH2+]CCCCC[NH2+]CCC1CC2CCCC(C1)C2,0.0
CC1(C)S[C@H]2[C@H](NC(=O)C3(N)CCCCC3)C(=O)N2[C@H]1C(=O)O,0.0
COC1CC(=C(c2cccs2)c3cccs3)C[N+](C)(C)C1,0.0
CC(=O)OCC1=C(N2[C@@H](SC1)[C@H](NC(=O)CSc3ccncc3)C2=O)C(=O)[O-],0.0
C[C@](N)(Cc1ccc(O)c(O)c1)C(=O)O,0.0
O=C(NCCc1c[nH]c2ccccc12)c3cccnc3,0.0
O=C(O[C@H]1CN2CCC1CC2)N3CCc4ccccc4[C@@H]3c5ccccc5,1.0
Cc1ccc(cc1NC(=O)c2cccc(NC(=O)Nc3cccc(c3)C(=O)Nc4cc(ccc4C)C(=O)Nc5ccc(c6cc(cc(c56)S(=O)(=O)[O-])S(=O)(=O)[O-])S(=O)(=O)[O-])c2)C(=O)Nc7ccc(c8cc(cc(c78)S(=O)(=O)[O-])S(=O)(=O)[O-])S(=O)(=O)[O-],0.0
S=C(NC1CCCCC1)N2CCC(CC2)c3c[nH]cn3,0.0
CC(C)c1cccc(C(C)C)c1O,0.0
NS(=O)(=O)c1cc2c(cc1Cl)N=CNS2(=O)=O,0.0
C[C@H]1CCC[C@@]2(C)O[C@H]2C[C@H](OC(=O)C[C@H](O)C(C)(C)C(=O)[C@H](C)[C@H]1O)\C(=C\c3csc(C)n3)\C,0.0
CC12CCC3C(CCC4=CCCCC34)C1CC[C@@]2(O)CC=C,0.0
CN1CCc2c(Cl)c(O)c(O)cc2C(C1)c3cccc(Cl)c3,1.0
CC(Cc1ccccc1)NC(=O)NS(=O)(=O)c2ccc(C)cc2,0.0
C[N+]1(C)CCC[C@@H](C1)OC(=O)C(O)(c2ccccc2)c3ccccc3,0.0
N[C@@H](Cc1ccccc1)C(=O)O,0.0
C\C(=C\C=C\C(=C\C=C\C=C(/C)\C=C\C=C(/C)\C=C\C1=C(C)C[C@@H](O)CC1(C)C)\C)\C=C\C2=C(C)C[C@@H](O)CC2(C)C,0.0
C[C@H]1O[C@H](C[C@H](O)[C@@H]1OC2C[C@H](O)[C@H](O[C@H]3C[C@H](OC(=O)C)[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H](C)O3)[C@@H](C)O2)O[C@H]5CC[C@@]6(C)[C@H](CC[C@@H]7[C@@H]6CC[C@]8(C)[C@H](CC[C@]78O)C9=CC(=O)OC9)C5,0.0
CCCCC[C@H](CC(=O)NO)C(=O)N[C@@H](C(C)C)C(=O)N1CCC[C@H]1CO,0.0
Cc1[nH]c2ccc(O)cc2c1CCN,0.0
Cc1cccc(Nc2cc(Cl)nc(SCC(=O)O)n2)c1C,0.0
NCc1ccc(cc1)S(=O)(=O)N,0.0
OC(=O)\C=C\C(=O)O,0.0
COC(=O)C(N1CCc2sccc2C1)c3ccccc3Cl,0.0
CCCC(=O)Nc1ccc(OC[C@@H](O)CNC(C)C)c(c1)C(=O)C,0.0
CN(C)C1C2C(O)C3C(C(=O)c4c(O)cccc4C3(C)O)C(=O)C2(O)C(=O)C(C(=O)N)C1=O,0.0
C[C@]12CCC(=O)C=C1[C@@H]3C[C@H]3[C@@H]4[C@@H]2CC[C@@]5(C)[C@H]4[C@@H]6C[C@H]6[C@@]57CCC(=O)O7,0.0
CCCc1c(nn(c2ccc(O)cc2)c1c3ccc(O)cc3)c4ccc(O)cc4,0.0
C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@H]3[C@@H](O)C[C@H]4C[C@@H](O)CC[C@@]4(C)[C@@H]3C[C@@H](O)[C@@]12C,0.0
CC12CC3CC(C)(C1)CC(N)(C3)C2,0.0
OS(=O)(=O)CCS,0.0
CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCC(=O)O,0.0
CCCCCCCCCCCCCCCCCCCCCC(=O)NC1=NC(=O)N(C=C1)[C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O,0.0
NC1CCc2cc(O)c(O)cc2C1,0.0
C1CN=C(N1)c2ccc3ccccc3n2,0.0
C[C@@H](O)[C@@H]1C2[C@H](C)C(=C(N2C1=O)C(=O)[O-])SC3C[n+]4cncn4C3,0.0
NC1CCN(O)C1=O,0.0
NS(=O)(=O)c1cc2c(N[C@H](Cc3ccccc3)NS2(=O)=O)cc1Cl,0.0
Cc1nc(N=Nc2cc(c3cc(cc(c3c2)S(=O)(=O)[O-])[N+](=O)[O-])S(=O)(=O)[O-])c(COP(=O)([O-])[O-])c(C=O)c1O,0.0
CC(C)CC(NC(=O)C(COC(C)(C)C)NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(CO)NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(Cc4cnc[nH]4)NC(=O)C5CCC(=O)N5)C(=O)NC(CCCN=C(N)N)C(=O)N6CCCC6C(=O)NNC(=O)N,0.0
OC(O)C(Cl)(Cl)Cl,0.0
CCC1OC(=O)C[C@H](O)C(C)[C@@H](O[C@@H]2OC(C)C(O)[C@@H](C2O)N(C)C)C(CCN3CC(C)CC(C)C3)CC(C)C(=O)\C=C\C(=C/[C@@H]1COC4OC(C)C(O)C(OC)C4OC)\C,0.0
CCCCOC(=O)c1ccc(N)cc1,0.0
CC[C@H](C)[C@H](N)C1=N[C@@H](CS1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H]([C@@H](C)CC)C(=O)N[C@@H]2CCCCNC(=O)[C@@H](CC(=O)N)NC(=O)[C@@H](CC(=O)O)NC(=O)[C@@H](Cc3cnc[nH]3)NC(=O)[C@@H](Cc4ccccc4)NC(=O)[C@H](NC(=O)[C@@H](CCCN)NC2=O)[C@@H](C)CC,0.0
OP(=O)(O)OP(=O)(O)OP(=O)(O)O,0.0
CN1C(=O)N(Cc2occc2)c3nc(C)[nH]c3C1=O,0.0
C[C@H](O)Cn1cnc2N(C)C(=O)N(C)C(=O)c12,0.0
CCC1(C)CC(=O)NC(=O)C1,0.0
CN1C2CCC1CC(C2)NC(=O)c3nn(C)c4ccccc34,0.0
CCN1C=C(C(=O)O)C(=O)c2ccc(C)nc12,0.0
C[C@@]12CCC(=O)C=C1C=CC3C2CC[C@]4(C)C3CC[C@@]45CCC(=O)O5,0.0
Clc1ccc(OCC(=O)N2CCN(Cc3ccc4OCOc4c3)CC2)cc1,1.0
COc1cc(CNC(=O)CCCC\C=C\C(C)C)ccc1O,0.0
ClC(Cl)Cl,0.0
COCCOc1cc2ncnc(Nc3cccc(c3)C#C)c2cc1OCCOC,0.0
